client_name,client_id,site_id,year,month,mem_purchase_count,mem_wash_count,mem_revenue,ret_wash_count,ret_revenue,ASP_mem,ASP_ret,mem_revenue_pct,mem_count_pct,client_id_1,active,timezone,address1,state,postal_code,region
Classy Chassie Car Wash,181747classy,1,2021,1,17,494,516.00,3166,47121.35,1.04,14.88,1.08,13.5,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2021,2,16,566,504.00,3347,49496.75,0.89,14.79,1.01,14.46,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2021,3,17,520,615.00,3512,56817.85,1.18,16.18,1.07,12.9,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2021,4,14,396,549.00,1889,33173.09,1.39,17.56,1.63,17.33,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2021,5,18,625,783.00,3353,58633.94,1.25,17.49,1.32,15.71,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2021,6,13,550,486.01,2594,46875.01,0.88,18.07,1.03,17.49,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2021,7,11,371,438.04,1493,33140.50,1.18,22.2,1.3,19.9,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2021,8,9,442,261.00,1938,41139.60,0.59,21.23,0.63,18.57,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2021,9,44,357,1458.06,1473,30833.34,4.08,20.93,4.52,19.51,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2021,10,139,353,5127.75,1582,31945.84,14.53,20.19,13.83,18.24,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2021,11,134,352,4864.36,1355,26080.50,13.82,19.25,15.72,20.62,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2021,12,133,394,4663.32,1749,33783.19,11.84,19.32,12.13,18.39,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2022,1,132,390,4578.85,2103,34218.50,11.74,16.27,11.8,15.64,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2022,2,133,508,4596.90,3292,57815.76,9.05,17.56,7.37,13.37,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2022,3,142,535,4965.88,2616,47986.27,9.28,18.34,9.38,16.98,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2022,4,141,369,5083.02,1611,31889.50,13.78,19.79,13.75,18.64,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2022,5,134,428,4915.30,2130,38610.10,11.48,18.13,11.29,16.73,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2022,6,144,472,5188.32,2095,37943.42,10.99,18.11,12.03,18.39,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2022,7,139,413,4963.05,1657,30461.84,12.02,18.38,14.01,19.95,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Classy Chassie Car Wash,181747classy,1,2022,8,81,217,2860.06,867,16682.50,13.18,19.24,14.64,20.02,181747classy,1,America/New_York,1139 Forest Ave,ME,04103,
Water Gap Car Wash,182053watergap,1,2020,1,0,0,0.00,801,8389.00,,10.47,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2020,2,0,0,0.00,939,9797.00,,10.43,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2020,3,0,0,0.00,1242,13377.50,,10.77,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2020,4,0,0,0.00,757,8108.50,,10.71,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2020,5,0,0,0.00,1363,14832.50,,10.88,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2020,6,0,0,0.00,1411,15209.25,,10.78,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2020,7,0,0,0.00,1406,15094.00,,10.74,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2020,8,0,0,0.00,997,10498.50,,10.53,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2020,9,0,0,0.00,1493,15849.25,,10.62,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2020,10,0,0,0.00,1419,15298.00,,10.78,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2020,11,0,0,0.00,1271,13664.00,,10.75,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2020,12,0,0,0.00,982,10321.50,,10.51,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2021,1,0,0,0.00,1337,14113.00,,10.56,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2021,2,0,0,0.00,1465,15885.50,,10.84,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2021,3,0,0,0.00,2171,23815.00,,10.97,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2021,4,0,0,0.00,1667,18493.00,,11.09,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2021,5,0,0,0.00,2054,22377.50,,10.89,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2021,6,0,0,0.00,1452,15885.75,,10.94,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2021,7,0,0,0.00,1121,12995.00,,11.59,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2021,8,0,0,0.00,1002,11538.50,,11.52,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2021,9,0,0,0.00,1123,13042.00,,11.61,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2021,10,0,0,0.00,1012,11611.00,,11.47,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2021,11,0,0,0.00,1136,13171.00,,11.59,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2021,12,0,0,0.00,992,11464.75,,11.56,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2022,1,0,0,0.00,1102,12831.00,,11.64,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2022,2,0,0,0.00,1461,17014.25,,11.65,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2022,3,0,0,0.00,1754,20504.25,,11.69,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2022,4,0,0,0.00,1362,15927.00,,11.69,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2022,5,0,0,0.00,1101,12828.75,,11.65,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2022,6,0,0,0.00,1262,14639.25,,11.6,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2022,7,0,0,0.00,687,8046.00,,11.71,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2022,8,0,0,0.00,975,11734.00,,12.03,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2022,9,0,0,0.00,1605,18903.00,,11.78,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2022,10,0,0,0.00,1709,19916.75,,11.65,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2022,11,0,0,0.00,1068,12488.00,,11.69,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2022,12,0,0,0.00,837,9706.00,,11.6,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2023,1,0,0,0.00,1207,13154.00,,10.9,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2023,2,0,0,0.00,1820,14336.00,,7.88,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2023,3,0,0,0.00,1179,10038.00,,8.51,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2023,4,0,0,0.00,1412,16375.00,,11.6,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2023,5,0,0,0.00,1335,15633.00,,11.71,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2023,6,0,0,0.00,1083,12583.00,,11.62,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2023,7,0,0,0.00,1048,12183.75,,11.63,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2023,8,0,0,0.00,958,11217.00,,11.71,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2023,9,0,0,0.00,1187,13997.00,,11.79,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2023,10,0,0,0.00,1168,13410.00,,11.48,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2023,11,0,0,0.00,870,10284.00,,11.82,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2023,12,0,0,0.00,908,8844.00,,9.74,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2024,1,0,0,0.00,306,2630.00,,8.59,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2024,2,0,0,0.00,1706,14273.00,,8.37,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2024,3,0,0,0.00,1189,11684.00,,9.83,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2024,4,0,0,0.00,1157,13256.00,,11.46,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Water Gap Car Wash,182053watergap,1,2024,5,0,0,0.00,175,2002.00,,11.44,0.0,0.0,182053watergap,0,America/New_York,31 Justice Dr,KY,41701,South
Aloha Car Wash,183765aloha,1,2020,1,61,1903,1576.95,1705,19672.60,0.83,11.54,7.42,52.74,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2020,2,77,1931,1826.15,2045,24199.65,0.95,11.83,7.02,48.57,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2020,3,87,2478,2095.65,2407,28107.35,0.85,11.68,6.94,50.73,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2020,4,58,1835,1387.10,1394,16557.40,0.76,11.88,7.73,56.83,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2020,5,105,2164,2564.75,2438,30326.10,1.19,12.44,7.8,47.02,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2020,6,90,2068,2135.65,2270,27213.80,1.03,11.99,7.28,47.67,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2020,7,81,2219,1960.66,2468,30205.25,0.88,12.24,6.1,47.34,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2020,8,63,2078,1466.85,2102,25228.20,0.71,12.0,5.49,49.71,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2020,9,45,1895,1107.75,2318,27983.10,0.58,12.07,3.81,44.98,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2020,10,89,2288,2125.55,3090,37562.10,0.93,12.16,5.36,42.54,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2020,11,72,1923,1684.44,2719,32882.85,0.88,12.09,4.87,41.43,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2020,12,37,1700,868.15,1955,23743.20,0.51,12.14,3.53,46.51,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2021,1,46,1646,1676.80,2008,24479.90,1.02,12.19,6.41,45.05,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2021,2,49,1642,1197.55,1933,24259.60,0.73,12.55,4.7,45.93,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2021,3,80,2287,2676.75,2966,36301.45,1.17,12.24,6.87,43.54,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2021,4,104,3183,2734.35,4061,49067.25,0.86,12.08,5.28,43.94,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2021,5,59,2523,1566.60,3233,39618.30,0.62,12.25,3.8,43.83,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2021,6,46,2163,1277.25,2361,28514.80,0.59,12.08,4.29,47.81,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2021,7,46,2065,1097.70,2210,26956.05,0.53,12.2,3.91,48.3,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2021,8,54,2231,1466.85,2480,30510.45,0.66,12.3,4.59,47.36,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2021,9,243,1950,5887.85,2616,32364.85,3.02,12.37,15.39,42.71,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2021,10,878,2068,21551.36,2740,34270.90,10.42,12.51,38.61,43.01,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2021,11,877,2013,21930.48,2609,33708.95,10.89,12.92,39.42,43.55,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2021,12,862,1555,22699.57,1879,24498.90,14.6,13.04,48.09,45.28,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2022,1,858,1578,21681.03,1885,24832.00,13.74,13.17,46.61,45.57,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2022,2,839,1631,21222.09,1877,25208.90,13.01,13.43,45.71,46.49,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2022,3,864,2158,23670.09,2260,30082.20,10.97,13.31,44.04,48.85,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2022,4,879,2672,23826.34,3198,41682.10,8.92,13.03,36.37,45.52,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2022,5,862,2398,21690.82,2640,35229.90,9.05,13.34,38.11,47.6,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2022,6,852,2148,21620.93,2169,28876.05,10.07,13.31,42.82,49.76,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2022,7,839,1800,21501.23,1614,21373.50,11.95,13.24,50.15,52.72,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2022,8,804,1811,19984.99,1662,21868.90,11.04,13.16,47.75,52.15,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2022,9,817,1924,21162.55,2145,29361.90,11.0,13.69,41.89,47.28,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2022,10,821,2100,20553.68,2642,35083.40,9.79,13.28,36.94,44.29,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2022,11,801,1733,20633.30,1750,23116.00,11.91,13.21,47.16,49.76,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2022,12,776,1227,20524.27,1342,17679.00,16.73,13.17,53.72,47.76,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2023,1,761,1390,19206.93,1469,19813.75,13.82,13.49,49.22,48.62,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2023,2,750,1501,19256.62,1699,22872.60,12.83,13.46,45.71,46.91,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2023,3,775,2148,21964.16,2332,31063.40,10.23,13.32,41.42,47.95,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2023,4,787,2013,22430.04,2072,27834.30,11.14,13.43,44.62,49.28,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2023,5,780,1986,20743.55,2222,30065.55,10.44,13.53,40.83,47.2,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2023,6,784,1711,21541.55,1939,26026.15,12.59,13.42,45.29,46.88,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2023,7,768,1869,19944.63,1927,26329.45,10.67,13.66,43.1,49.24,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2023,8,759,1593,19256.52,1692,22507.05,12.09,13.3,46.11,48.49,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2023,9,754,1533,19216.36,1635,21122.15,12.54,12.92,47.64,48.39,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2023,10,753,1906,18348.15,2571,33736.70,9.63,13.12,35.23,42.57,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2023,11,746,1590,19196.78,2130,28469.25,12.07,13.37,40.27,42.74,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2023,12,755,1292,20394.48,1400,18696.55,15.79,13.35,52.17,47.99,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2024,1,729,1025,18617.66,859,11197.55,18.16,13.04,62.44,54.41,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2024,2,719,1323,17809.09,1720,23198.55,13.46,13.49,43.43,43.48,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2024,3,739,1826,20226.94,1786,23867.30,11.08,13.36,45.87,50.55,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2024,4,751,2134,20733.28,2467,32493.95,9.72,13.17,38.95,46.38,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2024,5,751,1720,19999.30,1767,24121.80,11.63,13.65,45.33,49.33,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2024,6,742,1764,20268.40,2114,28112.60,11.49,13.3,41.89,45.49,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2024,7,738,1548,19200.40,1404,18988.50,12.4,13.52,50.28,52.44,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2024,8,725,1877,18881.05,2064,27474.65,10.06,13.31,40.73,47.63,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2024,9,714,1489,18342.05,1496,19413.05,12.32,12.98,48.58,49.88,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2024,10,713,1798,17463.90,2332,30917.15,9.71,13.26,36.1,43.54,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2024,11,712,1433,18033.05,1587,20909.40,12.58,13.18,46.31,47.45,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2024,12,700,1108,18891.40,1002,12819.60,17.05,12.79,59.57,52.51,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2025,1,685,1058,17244.40,1262,16468.95,16.3,13.05,51.15,45.6,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2025,2,681,1277,17234.15,1491,19895.75,13.5,13.34,46.42,46.13,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2025,3,710,1956,19302.98,2017,27165.75,9.87,13.47,41.54,49.23,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2025,4,708,1852,19459.65,1725,22282.75,10.51,12.92,46.62,51.78,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2025,5,680,1394,18801.95,1265,16657.90,13.49,13.17,53.02,52.43,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2025,6,672,1337,17643.70,1203,15948.50,13.2,13.26,52.52,52.64,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2025,7,662,1498,16925.10,1369,18513.00,11.3,13.52,47.76,52.25,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2025,8,659,1371,16605.70,1241,16092.40,12.11,12.97,50.78,52.49,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2025,9,641,1419,16555.70,1675,22173.55,11.67,13.24,42.75,45.86,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2025,10,633,1396,15517.90,1750,23203.10,11.12,13.26,40.08,44.37,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2025,11,621,1163,15717.60,1327,17291.05,13.51,13.03,47.62,46.71,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2025,12,619,995,17215.00,1233,16118.45,17.3,13.07,51.64,44.66,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2026,1,591,703,14879.10,678,8581.40,21.17,12.66,63.42,50.91,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2026,2,583,1067,14150.40,1357,17879.80,13.26,13.18,44.18,44.02,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2026,3,605,1505,16336.15,1609,20592.25,10.85,12.8,44.24,48.33,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2026,4,603,1545,16455.80,2027,26716.35,10.65,13.18,38.12,43.25,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
Aloha Car Wash,183765aloha,1,2026,5,573,1108,15568.20,1067,13766.10,14.05,12.9,53.07,50.94,183765aloha,1,America/New_York,5360 Laurel Springs Pkwy,GA,30024,South
David Chevrolet,184520david,1,2020,1,18,777,389.87,3276,18078.64,0.5,5.52,2.11,19.17,184520david,1,America/New_York,10225 Niagara Falls Blvd,NY,14304,Northeast
David Chevrolet,184520david,1,2020,2,15,696,282.91,3827,25694.09,0.41,6.71,1.09,15.39,184520david,1,America/New_York,10225 Niagara Falls Blvd,NY,14304,Northeast
David Chevrolet,184520david,1,2020,3,18,552,351.84,2458,15996.60,0.64,6.51,2.15,18.34,184520david,1,America/New_York,10225 Niagara Falls Blvd,NY,14304,Northeast
David Chevrolet,184520david,1,2020,5,11,222,309.89,854,4944.00,1.4,5.79,5.9,20.63,184520david,1,America/New_York,10225 Niagara Falls Blvd,NY,14304,Northeast
