site_key,performance_group,panel_name,client_id,site_id,state,region,city,panel_lat,panel_lon,annual_washes,annual_year,monthly_washes,months_obs,Name,Latitude,Longitude,client_name,_Match,__longitude,__latitude,__name,2025 Estimate,Growth 2025-2020,Growth 2030-2025,2025 Average Age,Labor Force,Average Household Income,Median Household Income,Renter-Occupied,1 vehicle,2 vehicles,3 vehicles,4 vehicles,5 or more vehicles,Total Vehicles Available in the Market,Average Number of Vehicles Available,"$100,000 to $124,999","$125,000 to $149,999","$150,000 to $174,999","$175,000 to $199,999","$200,000 to $249,999",Median Household Income.1,Average Household Income.1,Current Year Estimated Owner-Occupied Housing Units by Value,Count of Car Wash Competitors,Nearest Car Wash Competitors-Name,2nd Nearest Car Wash Competitors-Name,3rd Nearest Car Wash Competitors-Name,Nearest Car Wash Competitors-Distance,Nearest Car Wash Competitors-Competitor Type,Nearest Car Wash Competitors-Car Wash Type,Nearest Car Wash Competitors-Website,2nd Nearest Car Wash Competitors-Distance,2nd Nearest Car Wash Competitors-Competitor Type,2nd Nearest Car Wash Competitors-Car Wash Type,2nd Nearest Car Wash Competitors-Website,3rd Nearest Car Wash Competitors-Distance,3rd Nearest Car Wash Competitors-Competitor Type,3rd Nearest Car Wash Competitors-Car Wash Type,3rd Nearest Car Wash Competitors-Website,Count of ChainXY VT - Mass Merchant,Nearest ChainXY VT - Mass Merchant-Chain Name,Nearest ChainXY VT - Mass Merchant-Distance,2nd Nearest ChainXY VT - Mass Merchant-Chain Name,2nd Nearest ChainXY VT - Mass Merchant-Distance,3rd Nearest ChainXY VT - Mass Merchant-Chain Name,3rd Nearest ChainXY VT - Mass Merchant-Distance,Count of ChainXY VT - Grocery,Count of ChainXY VT - Department Store,Nearest StreetLight US Hourly-ttl_overnight,Nearest StreetLight US Hourly-ttl_breakfast,Nearest StreetLight US Hourly-ttl_lunch,Nearest StreetLight US Hourly-ttl_afternoon,Nearest StreetLight US Hourly-ttl_dinner,Nearest StreetLight US Hourly-ttl_night,Nearest StreetLight US Hourly-Highway,2025 % HH with Income $50K+,client_id_1
superior76_000242_1,bottom100,Newport Auto Spa,superior76_000242,1,CA,West,1461 Superior Ave,33.627802,-117.932612,16015.0,2025.0,1335.0,72,superior76_000242,33.627934,-117.932305,Newport auto spa,Lat/Lng,-117.932305,33.627934,Newport auto spa,118707.5568400632,-0.013171642431463,-0.0109183117522442,42.36352119787646,69160.32144982612,200685.1826058328,138541.54891474743,25427.327552238246,15806.98992152646,19911.043410799233,6443.8372917770175,2306.6244207341224,1003.4429257120936,89204.30092995294,1.88402444553716,4619.071155491227,3675.112414943578,3617.260626951582,3211.7836457475205,8545.210869082017,138541.54891474743,200685.1826058328,22109.82949704287,7,Newport Auto Spa,Fast 5 Xpress Car Wash,The Car Spa,0.0187702396937541,Tunnel Car Wash,Full-Service/Ext./Detail/⛽ ,No Website,1.2865916768659669,National Chain,Express,www.fast5xpress.com,1.3168426394305546,Tunnel Car Wash,Full-Service/Detail ,www.carwashnewportbeach.com,1,Target,0.9507757189369608,,0.0,,0.0,3,0,351,2316,1780,2046,1478,968,secondary,84.24897025883793,superior76_000242
3dollarcarwash_000146_2,bottom100,TLC Car Wash 2,3dollarcarwash_000146,2,VA,South,1001 W Main St,37.290714,-80.074096,15729.0,2025.0,1311.0,78,3dollarcarwash_000146,37.29063,-80.074039,TLC Car Wash,Lat/Lng,-80.074039,37.29063,TLC Car Wash,31677.269109337183,0.0132511532547447,0.0190787726169012,43.22646706200005,16235.51857119269,107494.95700655428,77462.15584879906,3610.6503354430024,3784.630633943627,4907.046822209115,1932.4438494383064,860.2408744960267,422.6899202070781,24950.468925696274,1.989507830370443,1399.874131554272,1050.8203811033743,697.3379313090409,455.9030517971259,739.5234356818255,77462.15584879906,107494.95700655428,8982.218051330216,3,$5 Carwash,Zips Car Wash ,Ultimate Shine Car Wash,0.0076812078191824,Tunnel Car Wash,Express,No website,0.6500568975744125,National Chain,Express, www.zipscarwash.com,2.6257600012508404,National Chain,Express,www.ultimateshinecarwash.com,1,Walmart USA,0.8215795711571541,,0.0,,0.0,4,0,735,5512,4752,5165,4842,2570,primary,69.39082555717206,3dollarcarwash_000146
104446sparta_1,bottom100,SPARTA CAR WASH,104446sparta,1,NJ,Northeast,519 Lafayette Rd,41.077494,-74.661295,15329.0,2025.0,1277.0,72,104446sparta,41.077785,-74.660805,Sparta Car Wash,Lat/Lng,-74.660805,41.077785,Sparta Car Wash,8983.84771560377,0.030494137634887,0.0281805469847594,43.73545994521744,5222.2691849337425,217090.75568103383,162244.03507281764,426.1116175930947,678.711900223163,1311.713598846225,728.7485333959339,194.28639105323236,83.25001792772673,6681.780351954978,2.103513184680652,261.9571924753254,227.19536428153515,242.01333419408184,218.90953460033052,697.1707028365927,162244.03507281764,217090.75568103383,2750.3744632247835,1,Sparta Car Wash,,,0.0333289862306256,Tunnel Car Wash,Full-service/ext./detail,www.facebook.com,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,1105,5173,3779,4096,3474,1888,primary,85.39894853589675,104446sparta
bluewavecw_000511_1,bottom100,US Car Wash,bluewavecw_000511,1,OR,West,845 N Adair St,45.520372,-123.061645,15290.0,2025.0,1274.0,40,bluewavecw_000511,45.5205511,-123.0611105,U S Car Wash,Lat/Lng,-123.0611105,45.5205511,U S Car Wash,37685.08188573941,0.0851186132585237,0.1141274165587543,38.34627923254203,19940.202961348492,107373.15320316474,88010.72823645065,4761.704255365068,3543.9280579190236,4657.199472876033,2168.901308995206,657.1082013691776,323.0135442268802,23608.531457267814,1.921613530109999,1455.6159685190069,1108.3085837400286,847.2605578503571,720.3653476937907,689.4269510987215,88010.72823645065,107373.15320316474,7535.82983956777,1,Campbell Car Wash,,,1.0539861833366808,Tunnel Car Wash,Brushless ,No website,0.0,,,,0.0,,,,1,Walmart USA,0.4290040399291105,,0.0,,0.0,1,0,603,3188,2950,3486,3171,1895,primary,73.30114569835285,bluewavecw_000511
3dollarcarwash_000146_1,bottom100,TLC Car Wash,3dollarcarwash_000146,1,VA,South,2925 Williamson Rd,37.298508,-79.939039,14882.0,2025.0,1240.0,78,3dollarcarwash_000146,37.2984337,-79.9390081,TLC Car Wash,Lat/Lng,-79.9390081,37.2984337,TLC Car Wash,70262.96147156612,0.0013953147012195,0.0146118802246926,40.582582104043695,35907.02602943982,73087.02314133542,55392.161178788025,15716.785447050002,13703.26493245596,8942.174464320182,3364.5565655531827,833.5529395421036,508.93694137991406,47560.18002282386,1.543351468162544,2406.0493449693313,1699.0831229561009,1170.1921291165054,730.9055209123762,650.702253082185,55392.161178788025,73087.02314133542,15193.188005397797,5,TLC Car Wash,RoadRunner Express Car Wash ,Ultimate Shine Car Wash,0.0082590012505686,Tunnel Car Wash,Express/Lube,www.facebook.com,1.320956701176002,Tunnel Car Wash,Express (Coming),www.rrexpresscarwash.com,1.773645405924204,National Chain,Express,www.ultimateshinecarwash.com,4,Target,1.087232121708518,Walmart USA,1.2069852709382534,Walmart USA,1.6179350213896369,4,2,584,2276,2201,2386,2232,1484,primary,53.55064544080121,3dollarcarwash_000146
rinsemyride_000430_4,bottom100,Rinse My Ride Cactus,rinsemyride_000430,4,AZ,West,3510 W Cactus Rd,33.596954,-112.134696,14837.0,2025.0,1236.0,25,rinsemyride_000430,33.5971226,-112.1348587,Rinse My Ride,Lat/Lng,-112.1348587,33.5971226,Rinse My Ride,163002.2612647568,-0.0200068555920616,-0.0228121160451517,39.274561739089705,85425.99182907189,95222.85282175976,74948.56747991407,26203.279872804647,21299.73016183265,20658.080384392757,8450.163737561787,3088.418087337399,1399.1101022164803,107315.60500373552,1.8154061964246424,6857.534842198249,4841.746783096343,3127.1414137675893,2192.639516965486,2371.809273786843,74948.56747991407,95222.85282175976,33177.46234259801,11,Rinse My Ride Car Wash,Raceway Car Wash,Cobblestone Auto Spa,0.0151769881248903,Tunnel Car Wash,Express,https://rinsemyrideaz.com,0.918165458899144,National Chain,Express,https://racewaycarwash.com,0.9787541484156116,National Chain,Express,https://cobblestone.com,2,Target,1.577454683289852,Walmart USA,1.8526085182065208,,0.0,0,0,1504,6127,4114,5381,4877,2876,secondary,67.98239453448429,rinsemyride_000430
185441sparkle_1,bottom100,SPARKLE AUTO WASH,185441sparkle,1,AZ,West,1635 E Florence Blvd,32.878957,-111.717279,14603.0,2023.0,1217.0,51,185441sparkle,32.8790796,-111.7171495,Sparkle Auto Wash,Lat/Lng,-111.7171495,32.8790796,Sparkle Auto Wash,46734.838615877554,0.2502968931389168,0.1300240413115005,43.53385199588162,21477.66475663375,104092.0595587458,72397.7340924351,5987.102828613017,6703.161046011839,6099.003210884053,2222.370606388198,1134.4077415770153,473.4918762331363,32473.369634418283,1.8844845295398256,1610.322267434909,1277.8536185390549,999.9031185281927,837.1810145467753,616.1896958102006,72397.7340924351,104092.0595587458,11416.923893422936,5,Sparkle Auto Spa,Super Star Car Wash,Clean Freak,0.0125928690025407,Tunnel Car Wash,Full-Serve/Ext./Lube,,0.0741512643646314,National Chain,Express,www.superstarcarwash.com,1.3027150714415765,National Chain,Express,https://cleanfreakcarwash.com,2,Walmart USA,0.3577004159096659,Target,1.92078822074323,,0.0,2,2,868,4991,4716,4692,4212,2363,primary,66.10182851925929,185441sparkle
cocopahcw_000495_1,bottom100,BDP's Kwapa Car Wash,cocopahcw_000495,1,AZ,West,3200 W Casino Dr,32.606372,-114.651704,14562.0,2025.0,1214.0,38,cocopahcw_000495,33.5582145,-112.1298742,BDPu0027s Kwapa Car Wash,Lat/Lng,-112.1298742,33.5582145,BDPu0027s Kwapa Car Wash,201596.17365373077,-0.0171745472380402,-0.0203288653635059,38.004836168477546,103212.67711844773,86011.92044161574,66192.88688006427,35272.406933178194,26819.71343974257,22632.4211026649,8872.173354784492,3983.4791110144,1142.19703433197,120345.97732514328,1.6963726746038992,7472.281695399899,4821.291055727284,3168.41769229481,2100.311738288962,2320.0402470552363,66192.88688006427,86011.92044161574,35869.603126175236,12,Scrubbie’s Express Wash,Raceway Car Wash,Ultra Suds Car Wash,0.7677964879425702,Tunnel Car Wash,Express,https://scrubbiesexpress.com,1.286209539815304,National Chain,Express,www.racewaycarwash.com,1.442388606291879,Tunnel Car Wash,Full-service,No website,5,Walmart USA,1.109301819288058,Target,2.034653553982442,Walmart USA,2.1706192351354656,0,0,141,594,435,650,623,418,tertiary,62.9879079776526,cocopahcw_000495
autowashexpress_1,bottom100,AUTO WASH EXPRESS,autowashexpress,1,ON,,4060 MONTROSE ROAD,0.0,0.0,14545.0,2023.0,1212.0,58,autowashexpress,43.113435,-79.1235393,Auto Wash Express,Lat/Lng,-79.1235393,43.113435,Auto Wash Express,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Autowash Express Car Wash,Mr. Quick Car Wash,,0.0479727542164247,Tunnel Car Wash,Full-Service/Ext./Detail,www.facebook.com,2.365481420517856,Tunnel Car Wash,Full-Service/Ext./Detail,www.quickcarwashniagara.com,0.0,,,,0,,0.0,,0.0,,0.0,0,0,0,0,0,0,0,0,,0.0,autowashexpress
washpoint_1,bottom100,Grease Monkey #561,washpoint,1,NM,West,1401 N Prince St,34.412433,-103.196157,14258.0,2025.0,1188.0,78,washpoint,34.4122884,-103.1961902,Grease Monkey #561,Lat/Lng,-103.1961902,34.4122884,Grease Monkey #561,38035.36564726394,-0.0304113465070673,0.0316003466990013,37.84876600732705,18432.815342480662,78526.75117167515,61255.43635416052,6526.040701410966,5583.443084184139,5429.081631537003,2343.6942245062673,506.5774527597241,302.7187573632691,27012.59261863219,1.8244574701130944,1412.0587446402642,784.1188253034488,497.6270770537085,392.80477146443445,391.7808464736445,61255.43635416052,78526.75117167515,8308.923631426529,3,Washpointe Car Wash,A Key Car Wash,Zips Car Wash,0.0125955437587263,Tunnel Car Wash,,,0.6133228374455382,Tunnel Car Wash,,,1.4276859293180912,National Chain,,,1,Walmart USA,1.799844580854857,,0.0,,0.0,0,1,270,1825,2156,2202,2054,1154,primary,57.6453467623817,washpoint
5025495monkey_2,bottom100,Grease Monkey 1116,5025495monkey,2,TX,South,5505 Bob Bullock Loop,27.548423,-99.450622,14238.0,2025.0,1186.0,32,5025495monkey,27.548313,-99.4504807,Monkey Shine,Lat/Lng,-99.4504807,27.548313,Monkey Shine,75122.26871462073,0.0043218338452112,0.0400374804588411,37.532049663358215,37278.65330575593,102750.70505301352,70888.47440249563,10657.966406830586,7699.0244715146255,9228.573621660704,3708.885653186124,1519.373368108878,307.5012890496291,44897.82859207806,1.878453567871175,2483.9897217373364,1859.2367497778032,1276.2147000145633,921.3861415472348,1278.5886278906837,70888.47440249563,102750.70505301352,13260.145164305111,4,Go Car Wash,Go Car Wash,Quick Quack Car Wash,1.62139833933567,National Chain,Express,www.gocarwash.com,1.9030163924560084,National Chain,Express,www.gocarwash.com,2.1307831474522447,National Chain,Express,www.dontdrivedirty.com,2,Walmart USA,2.137121775664047,Target,2.2422768368422576,,0.0,0,2,1557,7289,4503,5116,5048,3561,trunk,62.73828513424795,5025495monkey
182053watergap_1,bottom100,WATER GAP CAR WASH,182053watergap,1,KY,South,31 Justice Dr,37.297861,-83.215995,14156.0,2023.0,1180.0,53,182053watergap,37.2966164,-83.2146851,Water Gap Car Wash,Lat/Lng,-83.2146851,37.2966164,Water Gap Car Wash,6292.03099434427,-0.0381679532375132,-0.0196609178876305,42.40425688585185,2444.764374535531,122335.97965616088,54116.959493818926,606.2882709492696,919.0357090063626,820.6597107135458,335.2561774390051,55.4620580006158,138.97796507528983,4482.861720129382,1.8343182699236673,171.67081031040289,96.43925553653388,106.22449995332865,77.35120425303467,100.7714287941344,54116.959493818926,122335.97965616088,1837.596083054319,0,,,,0.0,,,,0.0,,,,0.0,,,,1,Walmart USA,0.1710935260557943,,0.0,,0.0,0,0,74,1128,1451,1646,1426,645,unclassified,51.3702579986435,182053watergap
172509mermaid_1,bottom100,SUPERIOR MERMAID CAR WASH,172509mermaid,1,TX,South,1750 NORTH PARK DRIVE,0.0,0.0,14016.0,2025.0,1168.0,78,172509mermaid,30.068153,-95.2278537,Superior Mermaid Carwash,Lat/Lng,-95.2278537,30.068153,Superior Mermaid Carwash,73562.95419201814,0.1098648639343552,0.0173706678735714,40.113332561853014,37552.88843738707,125572.84708993936,99176.41157189588,8852.752043718938,9234.122658206385,11687.455887838963,3958.9702066658065,1051.0252814760895,340.5687422240153,50392.88989090617,1.82247531713193,2796.4956161160953,2581.558702732669,2396.71746842633,1538.6104853900615,2473.7305857609026,99176.41157189588,125572.84708993936,18828.31959244632,7,Superior Mermaid Car Wash,Quick Quack Car Wash,Pirates Cove Car Wash,0.0287444687176424,Tunnel Car Wash,Full-service/ext./detail/lube,www.,0.5500954378663256,National Chain,Express ,www.dontdrivedirty.com,1.1265069190633823,Tunnel Car Wash,Full-service/detail,www.facebook.com,2,Walmart USA,0.8019254263071149,Walmart USA,2.7109010383618415,,0.0,4,0,652,3465,2941,3690,3650,2311,secondary,78.43426188757688,172509mermaid
rinsemyride_000430_1,bottom100,Rinse My Ride Glendale,rinsemyride_000430,1,AZ,West,5515 N 59th Ave,33.517119,-112.185799,13959.0,2024.0,1163.0,38,rinsemyride_000430,33.5171611,-112.1857956,Rinse My Ride,Lat/Lng,-112.1857956,33.5171611,Rinse My Ride,211461.63724578172,-0.0134934000693759,-0.0166617346485044,34.77901884990979,103752.4271687502,78943.04548559792,64584.952020158664,32350.699888618197,20569.12153302855,20494.599350410514,9942.211468713123,4145.250023639295,1859.234987088479,117262.12966998851,1.871350562462421,6100.826379518025,3610.583599279169,2577.0424214301165,1500.434051936027,1422.2592293121852,64584.952020158664,78943.04548559792,30453.972991689807,11,Weiss Guys Express Car Wash,Grandview Car Wash,Francis & Sons Car Wash,0.0084470517542188,National Chain,Express/SS/Dog wash,www.weissguysaz.com,0.3369031907379475,Tunnel Car Wash,Flex,www.,1.196178706120386,National Chain,Express,,3,Walmart USA,1.5993037736266562,Walmart USA,2.375976545895067,Walmart USA,2.4443743145515047,1,0,297,977,623,952,827,466,tertiary,62.87528694565864,rinsemyride_000430
yamatogas_000504_1,bottom100,Yamato Gas,yamatogas_000504,1,FL,South,801 W Yamato Rd,26.394565,-80.103134,13259.0,2025.0,1105.0,41,yamatogas_000504,26.3944943,-80.1161383,Finz Car Wash,Lat/Lng,-80.1161383,26.3944943,Finz Car Wash,83240.35551309737,0.0544344946854051,0.0414902618795665,46.19396701014753,39561.01736201765,179154.95218542172,116681.39737039791,9820.805857196916,14144.83400819311,14024.512020735536,3020.760477870237,1106.5907643213868,215.23468651482835,56758.67597313458,1.650881819664108,3525.726752288174,2723.12370576337,2403.1619381527416,2381.2833686224185,4766.368114229292,116681.39737039791,179154.95218542172,24581.10431545228,7,Finz Car Wash,Signature Car Wash,Boca Mart,0.7964207107369312,Tunnel Car Wash,Flex/Detail/Petrol,www.finzcw.com,1.9433160263423956,Tunnel Car Wash,Full-Service/Ext./⛽,No website,2.051607763605125,Tunnel Car Wash,Exterior/Petrol,www.exxon.com,1,Walmart USA,2.940864963125344,,0.0,,0.0,9,4,37,578,395,331,311,131,unclassified,78.81809196906926,yamatogas_000504
jupitercw_000637_1,bottom100,Jupiter Galaxy Car Wash,jupitercw_000637,1,FL,South,6751 W Indiantown Rd,26.935102,-80.137123,13202.0,2025.0,1100.0,29,jupitercw_000637,26.934891,-80.137243,Jupiter Galaxy Car Wash,Lat/Lng,-80.137243,26.934891,Jupiter Galaxy Car Wash,59699.95667919284,0.0277325669184506,0.0082827938711112,43.92324674410784,32800.6207452598,189249.439325371,124013.350531007,5184.202920611831,7072.632777952473,10091.205370597423,3571.305978320306,962.996855675592,281.65675165783614,43229.23263509979,1.8872781385316584,2473.753308317857,2031.1941800541244,1782.1206741238711,1672.453930274001,3292.5558434402337,124013.350531007,189249.439325371,17735.17832012684,3,Rock'N Car Wash,Unlimited Auto Wash ,Mint Eco Car Wash,0.0147282756953198,Tunnel Car Wash,Express,,0.19630926495697,Tunnel Car Wash,Full-Service/Ext./Detail,www.unlimitedautowashclub.com,0.7236339619885143,Tunnel Car Wash,Full-Service/Ext./Detail,www.mintecocarwash.com,1,Walmart USA,0.5758393543671697,,0.0,,0.0,4,0,728,6216,4897,5655,4652,2487,primary,83.52218263375022,jupitercw_000637
lakeeffect_000492_1,bottom100,Lake Effect George St,lakeeffect_000492,1,NY,Northeast,145 George St,43.455418,-76.516106,13084.0,2025.0,1090.0,46,lakeeffect_000492,43.462507,-76.484766,Lake Effect,Lat/Lng,-76.484766,43.462507,Lake Effect,21462.173493290786,0.0005450104713563,-0.0080052726311391,41.648327017257465,10772.904468632769,83695.62884664447,63410.63545273298,3790.114124195766,3699.235965610714,3062.246929259505,552.4671301592607,212.4740470603574,143.95093830139376,13050.782094355904,1.4605420468048391,818.0465907759499,598.3843065539841,463.4008831912652,317.55537245539017,324.25209768279456,63410.63545273298,83695.62884664447,5152.9917069691,1,Lake Effect Car Wash (Coming S,,,0.0086012661851782,Tunnel Car Wash,Express,No Website Listed,0.0,,,,0.0,,,,1,Walmart USA,0.3217773679010776,,0.0,,0.0,1,0,267,922,860,988,637,263,tertiary,57.80186981461959,lakeeffect_000492
magnuscarwash_000376_1,bottom100,Magnus Car Wash,magnuscarwash_000376,1,CA,West,Kendall Dr,34.198812,-117.374506,12551.0,2025.0,1046.0,47,magnuscarwash_000376,34.181835,-117.342148,Magnus Car Wash,Lat/Lng,-117.342148,34.181835,Magnus Car Wash,55686.85275858082,-0.007735926794847,0.0382857118840496,35.78935159013464,28766.683201905573,105289.13676140888,86777.45204242942,6149.3867737267865,4013.722907677875,5303.868787228945,3004.768583390978,1806.1428333426593,941.7404197896832,35569.03966462775,2.3075119943348152,1858.5534632878844,1416.140681613237,954.6757509985472,736.6597272144863,888.3247910410864,86777.45204242942,105289.13676140888,9368.021267080096,4,Bliss Car Wash,Mister Car Wash,Kendall Express Car Wash,1.1650455301208973,National Chain,Express,www.blisscarwash.com,1.2092992571587338,National Chain,Express,www.mistercarwash.com,2.250040267063305,Tunnel Car Wash,Express/⛽,www.76.com,1,Walmart USA,1.198261553126398,,0.0,,0.0,0,0,575,3068,2158,3118,2793,1493,secondary,73.09954470424984,magnuscarwash_000376
magicbrush_000533_1,bottom100,Moreno Valley,magicbrush_000533,1,CA,West,22330 Cactus Ave,33.910598,-117.273396,12414.0,2025.0,1034.0,35,magicbrush_000533,33.9105334,-117.2733655,Magic Brush,Lat/Lng,-117.2733655,33.9105334,Magic Brush,99886.22130410722,0.0029441900907633,0.0129598772450407,36.23128818575711,50500.55189157539,111329.66435577306,90348.11605826534,13259.941951262532,7541.264573434601,10208.077300462406,5029.301765284035,2943.090440410888,1343.14943581447,61533.43341092742,2.182852848282975,3306.2018319573253,2622.52766849054,1887.3982583000325,1579.0291559137404,1892.4723238123115,90348.11605826534,111329.66435577306,15110.207158098929,14,Magic Brush Car Wash,Bliss Car Wash,Plaza Hand Car Wash,0.0055056747698027,Tunnel Car Wash,Express/⛽,www.magicbrushexpress.com,0.1555284347196171,National Chain,Express,www.blisscarwash.com,0.9724688682035992,Tunnel Car Wash,Full-Service/Detail,No website,2,Target,2.0151723898638045,Walmart USA,2.0649163960676495,,0.0,3,3,3653,9592,5913,7129,6496,4405,secondary,74.69610481817506,magicbrush_000533
superfineautospa_000443_1,bottom100,Superfine Lakewood,superfineautospa_000443,1,CA,West,21011 Pioneer Blvd,33.838438,-118.08241,12335.0,2025.0,1028.0,38,superfineautospa_000443,33.8384028,-118.0824009,Superfine Auto Spa,Lat/Lng,-118.0824009,33.8384028,Superfine Auto Spa,217534.0516102272,-0.0152418877640802,0.003896332607487,42.77992396771617,116389.06862134952,159250.27285576,131482.70473875073,22380.81973048288,15832.784474182292,28158.819351936578,15109.624916427769,6611.10664262448,2790.658416731516,157877.01658149424,2.2263577823255756,7768.093199444236,7134.054804913583,6560.8085471993545,5509.851078912499,10199.239362367662,131482.70473875073,159250.27285576,48755.406584633165,12,Superfine Auto Spa,Hawaiian Gardens Car Wash & Detail,Surf N' Shine Express Car Wash,0.0035109221017963,Tunnel Car Wash,Full-Service/Ext./Detail/Lube,www.superfineautospa.com,0.5272774560124314,Tunnel Car Wash,Full-Service/Ext./Detail (Hand,www.instagram.com/hghandcarwas,0.5701676891119344,Tunnel Car Wash,Flex/Detail/Lube,www.surfnshine.com,5,Walmart USA,0.8114651145495809,Target,1.3119251844359527,Target,1.4768326950835382,3,2,178,1337,1061,1471,1391,672,secondary,84.10778147027939,superfineautospa_000443
147781mistic_3,bottom100,Fairborn Car Wash,147781mistic,3,OH,Midwest,1052 Kauffman Ave,39.809856,-84.025943,12109.0,2025.0,1009.0,78,147781mistic,39.8098066,-84.0258578,Mistic Express Car Wash,Lat/Lng,-84.0258578,39.8098066,Mistic Express Car Wash,38368.9236523961,0.0194198276570333,-0.0035820311131767,38.31004561146455,20033.169021244597,88562.495013057,69188.11701712418,8426.461527745996,6629.48790553381,6371.9202571773785,2100.45030040486,549.6945891217329,124.8177136782324,28497.54624598124,1.6889136220581924,1679.6678852961631,1174.4591432466989,913.9328509291518,630.5617722020252,622.7985793185653,69188.11701712418,88562.495013057,8449.855175620993,1,Wash it Dean,,,0.0023472668899407,Tunnel Car Wash,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,1,0,444,2176,1950,2370,2209,1352,primary,63.81972963334599,147781mistic
venicecarwash_1,bottom100,VENICE CAR WASH,venicecarwash,1,FL,South,700 S Tamiami Trail,27.088663,-82.443852,12060.0,2025.0,1005.0,76,venicecarwash,27.0888194,-82.4438975,Venice Car Wash,Lat/Lng,-82.4438975,27.0888194,Venice Car Wash,40170.96590025246,0.0521468188999885,0.0067114241016248,60.85952837744328,15582.73814826284,133575.67126110464,78018.72391972563,4511.110964601394,10446.21362453152,7786.26623657631,1108.072806287324,502.8895154853817,41.541892984882,31562.23204341205,1.5122426212120332,2057.1397097911104,1642.200022738543,1124.5895797631238,831.5044602192356,1394.5325941522606,78018.72391972563,133575.67126110464,16360.03206542082,5,Venice Car Wash,Tommy's Express® Car Wash,Tommy's Express® Car Wash,0.0036027847094165,Tunnel Car Wash,Full-Service/Ext./Detail,www.venicecarwash.com,1.1365506639099603,National Chain,Express,www.tommys-express.com,1.9752324175617129,National Chain,Express,www.tommys-express.com,0,,0.0,,0.0,,0.0,4,0,109,1361,1495,2029,1272,766,primary,70.26711431140194,venicecarwash
grandprix_1,bottom100,Grand Prix CW,grandprix,1,CA,West,3080 San Pablo Dam Rd,37.959533,-122.32904,11966.0,2025.0,997.0,77,grandprix,37.9597076,-122.328985,Grand Prix Car Wash,Lat/Lng,-122.328985,37.9597076,Grand Prix Car Wash,172855.42726268608,-0.0065869799066886,0.0125474502713225,39.81544852669876,92266.59897841164,128095.5506051828,98645.87740204138,25091.58902049437,16581.787856062758,18339.278881734353,9623.3844267783,3880.4908714190824,1810.5774158078711,106705.34946458205,1.958789983904376,5828.897453370388,4526.081995828077,4108.236287703621,3521.814428799087,5027.996963942656,98645.87740204138,128095.5506051828,29613.97392948682,4,Grand Prix Car Wash,Grand Prix Express Car Wash,Ka Cees' World of Water,0.002058724625682,Tunnel Car Wash,Full Service/Ext/Detail,www.grandprixcarwash1.com,1.0624712870853297,Tunnel Car Wash,Exterior/Petrol,www.grandprixcarwash1.com,1.3064950860191746,Tunnel Car Wash,Exterior/Pretrol,No website ,3,Walmart USA,1.4018295845401525,Target,1.921688942045141,Target,2.2101201497383145,1,1,660,3698,2462,3380,3041,1568,primary,76.47819349839683,grandprix
patriotpetro_000084_1,bottom100,Patriot Petroleum,patriotpetro_000084,1,RI,Northeast,2340 W Main Rd,41.55915,-71.287695,11946.0,2025.0,996.0,78,patriotpetro_000084,41.560534,-71.285656,Patriot Petroleum,Lat/Lng,-71.285656,41.560534,Patriot Petroleum,17656.95663684653,-0.016632749686418,-0.0020968161975028,43.4362583458433,9842.37367034296,156379.16834126462,117665.6853374136,2632.674022667343,2381.7347159386845,2602.9752854625694,1033.255326583749,367.81215479120146,225.88094180938788,13288.104594826817,1.9116713360558737,786.7969940314069,682.0745200495003,597.0908208950423,406.6672423026758,884.5842715706676,117665.6853374136,156379.16834126462,4361.486639885115,2,Patriot Car Wash,Blue Wave Car Wash,,0.0417500074222581,Tunnel Car Wash,,,1.6768953554589672,Tunnel Car Wash,Exterior/Detail,www.bluewavecarwash.com,0.0,,,,0,,0.0,,0.0,,0.0,1,0,801,5970,4298,5064,3884,1966,trunk,80.08859237960395,patriotpetro_000084
wilkinsexpress_1,bottom100,Hurricane Car Wash,wilkinsexpress,1,NY,Northeast,7167 NY-54,42.349039,-77.308937,11762.0,2025.0,980.0,78,wilkinsexpress,42.3490624,-77.3089481,Express Auto Wash,Lat/Lng,-77.3089481,42.3490624,Express Auto Wash,8017.315719962819,-0.03408091281297,-0.02814269031109,45.33287257455691,3671.075297433185,69967.78171902557,52090.632884077866,1372.1134210040327,1439.61921308015,1126.8100437112153,334.7918705774937,75.88883568160236,17.975583656225353,5091.048173242598,1.4073591104696013,258.41663511062507,195.6278438254958,137.85350559605286,76.17543039366137,70.18539699027315,52090.632884077866,69967.78171902557,2245.361008493346,1,Express Auto Wash,,,0.0026740670557577,Tunnel Car Wash,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,164,1530,1339,1356,876,353,primary,52.60115807566334,wilkinsexpress
